user_id,item_type,grammar_tag,time,y
12742119125123666e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
12742119125123666e3,production_vocabulary,NA,Baseline,1
12742119125123666e3,production_vocabulary,NA,Post-test,1
12742119125123666e3,multiple-choice_grammar,articles,Baseline,1
12742119125123666e3,multiple-choice_grammar,articles,Post-test,1
12742119125123666e3,multiple-choice_grammar,it-as-a-subject,Baseline,0
12742119125123666e3,multiple-choice_grammar,it-as-a-subject,Post-test,0
507164347938013200,production_grammar,gerund-as-a-noun,Baseline,0
507164347938013200,production_grammar,gerund-as-a-noun,Post-test,0
507164347938013200,production_vocabulary,NA,Baseline,1
507164347938013200,production_vocabulary,NA,Post-test,0
507164347938013200,multiple-choice_grammar,modal-verbs,Baseline,0
507164347938013200,multiple-choice_grammar,modal-verbs,Post-test,1
507164347938013200,multiple-choice_vocabulary,NA,Baseline,0
507164347938013200,multiple-choice_vocabulary,NA,Post-test,1
1566800346186093e4,production_grammar,existential,Baseline,0
1566800346186093e4,production_grammar,existential,Post-test,1
1566800346186093e4,production_vocabulary,NA,Baseline,0
1566800346186093e4,production_vocabulary,NA,Post-test,1
1566800346186093e4,multiple-choice_grammar,modal-verbs,Baseline,1
1566800346186093e4,multiple-choice_grammar,modal-verbs,Post-test,1
1566800346186093e4,multiple-choice_grammar,possessive-pronouns,Baseline,1
1566800346186093e4,multiple-choice_grammar,possessive-pronouns,Post-test,1
15019370968462397e3,production_grammar,simple-present-neg-does,Baseline,1
15019370968462397e3,production_grammar,simple-present-neg-does,Post-test,1
15019370968462397e3,production_vocabulary,NA,Baseline,1
15019370968462397e3,production_vocabulary,NA,Post-test,1
15019370968462397e3,multiple-choice_grammar,plural,Baseline,1
15019370968462397e3,multiple-choice_grammar,plural,Post-test,1
15019370968462397e3,multiple-choice_grammar,possessive-pronouns,Baseline,1
15019370968462397e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
11281177538300516e3,production_grammar,simple-present-statements-non-3rd,Baseline,1
11281177538300516e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
11281177538300516e3,production_vocabulary,NA,Baseline,1
11281177538300516e3,production_vocabulary,NA,Post-test,1
11281177538300516e3,multiple-choice_grammar,plural,Baseline,0
11281177538300516e3,multiple-choice_grammar,plural,Post-test,1
11281177538300516e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
11281177538300516e3,multiple-choice_grammar,simple-present-q-be,Post-test,1
3524529264477033500,production_grammar,simple-present-statements-3rd,Baseline,0
3524529264477033500,production_grammar,simple-present-statements-3rd,Post-test,1
3524529264477033500,production_vocabulary,NA,Baseline,1
3524529264477033500,production_vocabulary,NA,Post-test,1
3524529264477033500,multiple-choice_grammar,comparatives-superlatives,Baseline,1
3524529264477033500,multiple-choice_grammar,comparatives-superlatives,Post-test,1
3524529264477033500,multiple-choice_grammar,plural,Baseline,1
3524529264477033500,multiple-choice_grammar,plural,Post-test,1
10205278128870478e3,production_grammar,present-progressive,Baseline,0
10205278128870478e3,production_grammar,present-progressive,Post-test,1
10205278128870478e3,production_vocabulary,NA,Baseline,1
10205278128870478e3,production_vocabulary,NA,Post-test,1
10205278128870478e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
10205278128870478e3,multiple-choice_grammar,simple-present-neg-do,Post-test,0
10205278128870478e3,multiple-choice_grammar,modal-verbs,Baseline,1
10205278128870478e3,multiple-choice_grammar,modal-verbs,Post-test,1
10119628885234354e3,production_grammar,simple-present-neg-do,Baseline,1
10119628885234354e3,production_grammar,simple-present-neg-do,Post-test,1
10119628885234354e3,production_vocabulary,NA,Baseline,1
10119628885234354e3,production_vocabulary,NA,Post-test,1
10119628885234354e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
10119628885234354e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
10119628885234354e3,multiple-choice_grammar,possessive-pronouns,Baseline,1
10119628885234354e3,multiple-choice_grammar,possessive-pronouns,Post-test,0
16972378899027427e3,production_grammar,simple-present-statements-3rd,Baseline,0
16972378899027427e3,production_grammar,simple-present-statements-3rd,Post-test,0
16972378899027427e3,production_vocabulary,NA,Baseline,1
16972378899027427e3,production_vocabulary,NA,Post-test,0
16972378899027427e3,multiple-choice_grammar,plural,Baseline,0
16972378899027427e3,multiple-choice_grammar,plural,Post-test,0
16972378899027427e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
16972378899027427e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
2101590566652575700,production_grammar,simple-present-questions-do,Baseline,0
2101590566652575700,production_grammar,simple-present-questions-do,Post-test,0
2101590566652575700,production_vocabulary,NA,Baseline,1
2101590566652575700,production_vocabulary,NA,Post-test,1
2101590566652575700,multiple-choice_grammar,possessive-pronouns,Baseline,0
2101590566652575700,multiple-choice_grammar,possessive-pronouns,Post-test,1
2101590566652575700,multiple-choice_grammar,plural,Baseline,0
2101590566652575700,multiple-choice_grammar,plural,Post-test,0
15439960174994756e3,production_grammar,gerund-as-a-noun,Baseline,0
15439960174994756e3,production_grammar,gerund-as-a-noun,Post-test,0
15439960174994756e3,production_vocabulary,NA,Baseline,1
15439960174994756e3,production_vocabulary,NA,Post-test,1
15439960174994756e3,multiple-choice_grammar,simple-present-q-do,Baseline,0
15439960174994756e3,multiple-choice_grammar,simple-present-q-do,Post-test,0
15439960174994756e3,multiple-choice_vocabulary,NA,Baseline,1
15439960174994756e3,multiple-choice_vocabulary,NA,Post-test,1
2395003450362852400,production_grammar,imperative,Baseline,0
2395003450362852400,production_grammar,imperative,Post-test,0
2395003450362852400,production_vocabulary,NA,Baseline,1
2395003450362852400,production_vocabulary,NA,Post-test,1
2395003450362852400,multiple-choice_grammar,phrasal-verbs,Baseline,0
2395003450362852400,multiple-choice_grammar,phrasal-verbs,Post-test,0
2395003450362852400,multiple-choice_vocabulary,NA,Baseline,0
2395003450362852400,multiple-choice_vocabulary,NA,Post-test,1
17999655495696454e3,production_grammar,gerund-as-a-noun,Baseline,1
17999655495696454e3,production_grammar,gerund-as-a-noun,Post-test,0
17999655495696454e3,production_vocabulary,NA,Baseline,1
17999655495696454e3,production_vocabulary,NA,Post-test,1
17999655495696454e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
17999655495696454e3,multiple-choice_grammar,phrasal-verbs,Post-test,1
17999655495696454e3,multiple-choice_vocabulary,NA,Baseline,1
17999655495696454e3,multiple-choice_vocabulary,NA,Post-test,1
4442322291876644e3,production_grammar,simple-present-statements-3rd,Baseline,0
4442322291876644e3,production_grammar,simple-present-statements-3rd,Post-test,0
4442322291876644e3,production_vocabulary,NA,Baseline,0
4442322291876644e3,production_vocabulary,NA,Post-test,1
4442322291876644e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
4442322291876644e3,multiple-choice_grammar,simple-present-q-do,Post-test,0
4442322291876644e3,multiple-choice_vocabulary,NA,Baseline,0
4442322291876644e3,multiple-choice_vocabulary,NA,Post-test,0
9331162768690237e3,production_grammar,comparatives-superlatives,Baseline,0
9331162768690237e3,production_grammar,comparatives-superlatives,Post-test,0
9331162768690237e3,production_vocabulary,NA,Baseline,1
9331162768690237e3,production_vocabulary,NA,Post-test,1
9331162768690237e3,multiple-choice_grammar,articles,Baseline,1
9331162768690237e3,multiple-choice_grammar,articles,Post-test,1
9331162768690237e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
9331162768690237e3,multiple-choice_grammar,simple-present-q-be,Post-test,0
13970622756678451e3,production_grammar,simple-present-neg-do,Baseline,1
13970622756678451e3,production_grammar,simple-present-neg-do,Post-test,0
13970622756678451e3,production_vocabulary,NA,Baseline,1
13970622756678451e3,production_vocabulary,NA,Post-test,1
13970622756678451e3,multiple-choice_grammar,possessive-s,Baseline,1
13970622756678451e3,multiple-choice_grammar,possessive-s,Post-test,0
13970622756678451e3,multiple-choice_grammar,plural,Baseline,1
13970622756678451e3,multiple-choice_grammar,plural,Post-test,0
7594597465098905e3,production_grammar,imperative,Baseline,1
7594597465098905e3,production_grammar,imperative,Post-test,1
7594597465098905e3,production_vocabulary,NA,Baseline,0
7594597465098905e3,production_vocabulary,NA,Post-test,1
7594597465098905e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
7594597465098905e3,multiple-choice_grammar,phrasal-verbs,Post-test,0
7594597465098905e3,multiple-choice_grammar,modal-verbs,Baseline,0
7594597465098905e3,multiple-choice_grammar,modal-verbs,Post-test,1
17709996434068136e3,production_grammar,plural,Baseline,0
17709996434068136e3,production_grammar,plural,Post-test,0
17709996434068136e3,production_vocabulary,NA,Baseline,0
17709996434068136e3,production_vocabulary,NA,Post-test,0
17709996434068136e3,multiple-choice_grammar,phrasal-verbs,Baseline,0
17709996434068136e3,multiple-choice_grammar,phrasal-verbs,Post-test,0
17709996434068136e3,multiple-choice_vocabulary,NA,Baseline,1
17709996434068136e3,multiple-choice_vocabulary,NA,Post-test,0
609819699678039e3,production_grammar,plural,Baseline,0
609819699678039e3,production_grammar,plural,Post-test,0
609819699678039e3,production_vocabulary,NA,Baseline,1
609819699678039e3,production_vocabulary,NA,Post-test,0
609819699678039e3,multiple-choice_grammar,possessive-pronouns,Baseline,0
609819699678039e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
609819699678039e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
609819699678039e3,multiple-choice_grammar,phrasal-verbs,Post-test,0
3646168288709085e3,production_grammar,present-progressive,Baseline,0
3646168288709085e3,production_grammar,present-progressive,Post-test,0
3646168288709085e3,production_vocabulary,NA,Baseline,0
3646168288709085e3,production_vocabulary,NA,Post-test,0
3646168288709085e3,multiple-choice_grammar,comparatives-superlatives,Baseline,0
3646168288709085e3,multiple-choice_grammar,comparatives-superlatives,Post-test,0
3646168288709085e3,multiple-choice_vocabulary,NA,Baseline,1
3646168288709085e3,multiple-choice_vocabulary,NA,Post-test,0
1089914924352603100,production_grammar,simple-present-neg-does,Baseline,0
1089914924352603100,production_grammar,simple-present-neg-does,Post-test,0
1089914924352603100,production_vocabulary,NA,Baseline,0
1089914924352603100,production_vocabulary,NA,Post-test,0
1089914924352603100,multiple-choice_grammar,simple-present-q-does,Baseline,0
1089914924352603100,multiple-choice_grammar,simple-present-q-does,Post-test,0
1089914924352603100,multiple-choice_vocabulary,NA,Baseline,0
1089914924352603100,multiple-choice_vocabulary,NA,Post-test,1
3097523693560703e3,production_grammar,simple-present-questions-do,Baseline,1
3097523693560703e3,production_grammar,simple-present-questions-do,Post-test,1
3097523693560703e3,production_vocabulary,NA,Baseline,1
3097523693560703e3,production_vocabulary,NA,Post-test,1
3097523693560703e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
3097523693560703e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
3097523693560703e3,multiple-choice_vocabulary,NA,Baseline,1
3097523693560703e3,multiple-choice_vocabulary,NA,Post-test,1
1094618512739089e4,production_grammar,existential,Baseline,0
1094618512739089e4,production_grammar,existential,Post-test,0
1094618512739089e4,production_vocabulary,NA,Baseline,1
1094618512739089e4,production_vocabulary,NA,Post-test,0
1094618512739089e4,multiple-choice_grammar,possessive-s,Baseline,0
1094618512739089e4,multiple-choice_grammar,possessive-s,Post-test,0
1094618512739089e4,multiple-choice_grammar,simple-present-q-be,Baseline,1
1094618512739089e4,multiple-choice_grammar,simple-present-q-be,Post-test,0
17842872277381313e3,production_grammar,imperative,Baseline,1
17842872277381313e3,production_grammar,imperative,Post-test,1
17842872277381313e3,production_vocabulary,NA,Baseline,1
17842872277381313e3,production_vocabulary,NA,Post-test,1
17842872277381313e3,multiple-choice_grammar,plural,Baseline,1
17842872277381313e3,multiple-choice_grammar,plural,Post-test,1
17842872277381313e3,multiple-choice_vocabulary,NA,Baseline,1
17842872277381313e3,multiple-choice_vocabulary,NA,Post-test,1
8137729260032127e3,production_grammar,present-progressive,Baseline,1
8137729260032127e3,production_grammar,present-progressive,Post-test,1
8137729260032127e3,production_vocabulary,NA,Baseline,0
8137729260032127e3,production_vocabulary,NA,Post-test,0
8137729260032127e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
8137729260032127e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
8137729260032127e3,multiple-choice_grammar,possessive-s,Baseline,0
8137729260032127e3,multiple-choice_grammar,possessive-s,Post-test,1
1372230249217671e4,production_grammar,existential,Baseline,0
1372230249217671e4,production_grammar,existential,Post-test,0
1372230249217671e4,production_vocabulary,NA,Baseline,0
1372230249217671e4,production_vocabulary,NA,Post-test,1
1372230249217671e4,multiple-choice_grammar,possessive-pronouns,Baseline,1
1372230249217671e4,multiple-choice_grammar,possessive-pronouns,Post-test,1
1372230249217671e4,multiple-choice_grammar,simple-present-q-does,Baseline,1
1372230249217671e4,multiple-choice_grammar,simple-present-q-does,Post-test,1
2468625237255574500,production_grammar,simple-present-statements-non-3rd,Baseline,1
2468625237255574500,production_grammar,simple-present-statements-non-3rd,Post-test,1
2468625237255574500,production_vocabulary,NA,Baseline,1
2468625237255574500,production_vocabulary,NA,Post-test,1
2468625237255574500,multiple-choice_grammar,existential,Baseline,1
2468625237255574500,multiple-choice_grammar,existential,Post-test,1
2468625237255574500,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
2468625237255574500,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
18002271704770441e3,production_grammar,present-progressive,Baseline,1
18002271704770441e3,production_grammar,present-progressive,Post-test,1
18002271704770441e3,production_vocabulary,NA,Baseline,1
18002271704770441e3,production_vocabulary,NA,Post-test,1
18002271704770441e3,multiple-choice_grammar,modal-verbs,Baseline,1
18002271704770441e3,multiple-choice_grammar,modal-verbs,Post-test,1
18002271704770441e3,multiple-choice_vocabulary,NA,Baseline,1
18002271704770441e3,multiple-choice_vocabulary,NA,Post-test,1
13858964663567053e3,production_grammar,imperative,Baseline,1
13858964663567053e3,production_grammar,imperative,Post-test,1
13858964663567053e3,production_vocabulary,NA,Baseline,0
13858964663567053e3,production_vocabulary,NA,Post-test,0
13858964663567053e3,multiple-choice_grammar,present-progressive,Baseline,1
13858964663567053e3,multiple-choice_grammar,present-progressive,Post-test,0
13858964663567053e3,multiple-choice_vocabulary,NA,Baseline,1
13858964663567053e3,multiple-choice_vocabulary,NA,Post-test,1
7452245085795387e3,production_grammar,simple-present-questions-do,Baseline,1
7452245085795387e3,production_grammar,simple-present-questions-do,Post-test,1
7452245085795387e3,production_vocabulary,NA,Baseline,1
7452245085795387e3,production_vocabulary,NA,Post-test,1
7452245085795387e3,multiple-choice_grammar,simple-present-neg-do,Baseline,0
7452245085795387e3,multiple-choice_grammar,simple-present-neg-do,Post-test,0
7452245085795387e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
7452245085795387e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
11942755551755264,production_grammar,simple-present-questions-does,Baseline,1
11942755551755264,production_grammar,simple-present-questions-does,Post-test,1
11942755551755264,production_vocabulary,NA,Baseline,1
11942755551755264,production_vocabulary,NA,Post-test,1
11942755551755264,multiple-choice_grammar,simple-present-neg-do,Baseline,0
11942755551755264,multiple-choice_grammar,simple-present-neg-do,Post-test,0
11942755551755264,multiple-choice_vocabulary,NA,Baseline,0
11942755551755264,multiple-choice_vocabulary,NA,Post-test,0
6085882782356002e3,production_grammar,modal-verbs,Baseline,1
6085882782356002e3,production_grammar,modal-verbs,Post-test,1
6085882782356002e3,production_vocabulary,NA,Baseline,1
6085882782356002e3,production_vocabulary,NA,Post-test,1
6085882782356002e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
6085882782356002e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
6085882782356002e3,multiple-choice_grammar,existential,Baseline,1
6085882782356002e3,multiple-choice_grammar,existential,Post-test,1
60259125314660350,production_grammar,simple-present-statements-non-3rd,Baseline,1
60259125314660350,production_grammar,simple-present-statements-non-3rd,Post-test,1
60259125314660350,production_vocabulary,NA,Baseline,1
60259125314660350,production_vocabulary,NA,Post-test,1
60259125314660350,multiple-choice_grammar,simple-present-q-do,Baseline,1
60259125314660350,multiple-choice_grammar,simple-present-q-do,Post-test,1
60259125314660350,multiple-choice_grammar,simple-present-q-do,Baseline,1
60259125314660350,multiple-choice_grammar,simple-present-q-do,Post-test,1
9583238551563e6,production_grammar,present-progressive,Baseline,1
9583238551563e6,production_grammar,present-progressive,Post-test,1
9583238551563e6,production_vocabulary,NA,Baseline,1
9583238551563e6,production_vocabulary,NA,Post-test,0
9583238551563e6,multiple-choice_grammar,simple-present-q-be,Baseline,0
9583238551563e6,multiple-choice_grammar,simple-present-q-be,Post-test,0
9583238551563e6,multiple-choice_grammar,possessive-s,Baseline,1
9583238551563e6,multiple-choice_grammar,possessive-s,Post-test,0
3364555060386416600,production_grammar,imperative,Baseline,1
3364555060386416600,production_grammar,imperative,Post-test,1
3364555060386416600,production_vocabulary,NA,Baseline,1
3364555060386416600,production_vocabulary,NA,Post-test,1
3364555060386416600,multiple-choice_grammar,simple-present-statements-3rd,Baseline,1
3364555060386416600,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
3364555060386416600,multiple-choice_vocabulary,NA,Baseline,1
3364555060386416600,multiple-choice_vocabulary,NA,Post-test,1
15676578008254255e3,production_grammar,simple-present-statements-non-3rd,Baseline,0
15676578008254255e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
15676578008254255e3,production_vocabulary,NA,Baseline,1
15676578008254255e3,production_vocabulary,NA,Post-test,1
15676578008254255e3,multiple-choice_grammar,comparatives-superlatives,Baseline,1
15676578008254255e3,multiple-choice_grammar,comparatives-superlatives,Post-test,1
15676578008254255e3,multiple-choice_vocabulary,NA,Baseline,1
15676578008254255e3,multiple-choice_vocabulary,NA,Post-test,1
8108374148228712e3,production_grammar,present-progressive,Baseline,0
8108374148228712e3,production_grammar,present-progressive,Post-test,0
8108374148228712e3,production_vocabulary,NA,Baseline,0
8108374148228712e3,production_vocabulary,NA,Post-test,0
8108374148228712e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
8108374148228712e3,multiple-choice_grammar,it-as-a-subject,Post-test,0
8108374148228712e3,multiple-choice_grammar,phrasal-verbs,Baseline,0
8108374148228712e3,multiple-choice_grammar,phrasal-verbs,Post-test,0
5397517131020489e3,production_grammar,plural,Baseline,0
5397517131020489e3,production_grammar,plural,Post-test,0
5397517131020489e3,production_vocabulary,NA,Baseline,1
5397517131020489e3,production_vocabulary,NA,Post-test,1
5397517131020489e3,multiple-choice_grammar,plural,Baseline,1
5397517131020489e3,multiple-choice_grammar,plural,Post-test,0
5397517131020489e3,multiple-choice_grammar,phrasal-verbs,Baseline,0
5397517131020489e3,multiple-choice_grammar,phrasal-verbs,Post-test,0
1013001897098085400,production_grammar,it-as-a-subject,Baseline,0
1013001897098085400,production_grammar,it-as-a-subject,Post-test,0
1013001897098085400,production_vocabulary,NA,Baseline,1
1013001897098085400,production_vocabulary,NA,Post-test,1
1013001897098085400,multiple-choice_grammar,simple-present-q-do,Baseline,1
1013001897098085400,multiple-choice_grammar,simple-present-q-do,Post-test,0
1013001897098085400,multiple-choice_grammar,it-as-a-subject,Baseline,0
1013001897098085400,multiple-choice_grammar,it-as-a-subject,Post-test,0
13037934678215653e3,production_grammar,simple-present-questions-do,Baseline,1
13037934678215653e3,production_grammar,simple-present-questions-do,Post-test,1
13037934678215653e3,production_vocabulary,NA,Baseline,1
13037934678215653e3,production_vocabulary,NA,Post-test,1
13037934678215653e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
13037934678215653e3,multiple-choice_grammar,simple-present-neg-do,Post-test,1
13037934678215653e3,multiple-choice_vocabulary,NA,Baseline,1
13037934678215653e3,multiple-choice_vocabulary,NA,Post-test,1
2369521989752056e3,production_grammar,simple-present-questions-do,Baseline,1
2369521989752056e3,production_grammar,simple-present-questions-do,Post-test,1
2369521989752056e3,production_vocabulary,NA,Baseline,1
2369521989752056e3,production_vocabulary,NA,Post-test,1
2369521989752056e3,multiple-choice_grammar,phrasal-verbs,Baseline,0
2369521989752056e3,multiple-choice_grammar,phrasal-verbs,Post-test,0
2369521989752056e3,multiple-choice_vocabulary,NA,Baseline,1
2369521989752056e3,multiple-choice_vocabulary,NA,Post-test,1
17399387764709937e3,production_grammar,simple-present-statements-non-3rd,Baseline,1
17399387764709937e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
17399387764709937e3,production_vocabulary,NA,Baseline,1
17399387764709937e3,production_vocabulary,NA,Post-test,1
17399387764709937e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
17399387764709937e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
17399387764709937e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,1
17399387764709937e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
11418566378949677e3,production_grammar,simple-present-questions-does,Baseline,0
11418566378949677e3,production_grammar,simple-present-questions-does,Post-test,1
11418566378949677e3,production_vocabulary,NA,Baseline,1
11418566378949677e3,production_vocabulary,NA,Post-test,1
11418566378949677e3,multiple-choice_grammar,modal-verbs,Baseline,1
11418566378949677e3,multiple-choice_grammar,modal-verbs,Post-test,1
11418566378949677e3,multiple-choice_vocabulary,NA,Baseline,1
11418566378949677e3,multiple-choice_vocabulary,NA,Post-test,1
2615976504941569e3,production_grammar,plural,Baseline,0
2615976504941569e3,production_grammar,plural,Post-test,1
2615976504941569e3,production_vocabulary,NA,Baseline,1
2615976504941569e3,production_vocabulary,NA,Post-test,1
2615976504941569e3,multiple-choice_grammar,simple-present-neg-does,Baseline,1
2615976504941569e3,multiple-choice_grammar,simple-present-neg-does,Post-test,1
2615976504941569e3,multiple-choice_grammar,possessive-s,Baseline,0
2615976504941569e3,multiple-choice_grammar,possessive-s,Post-test,1
794467737012691e3,production_grammar,simple-present-neg-does,Baseline,1
794467737012691e3,production_grammar,simple-present-neg-does,Post-test,1
794467737012691e3,production_vocabulary,NA,Baseline,1
794467737012691e3,production_vocabulary,NA,Post-test,1
794467737012691e3,multiple-choice_grammar,present-progressive,Baseline,0
794467737012691e3,multiple-choice_grammar,present-progressive,Post-test,1
794467737012691e3,multiple-choice_vocabulary,NA,Baseline,1
794467737012691e3,multiple-choice_vocabulary,NA,Post-test,1
17901617909052715e3,production_grammar,simple-present-statements-3rd,Baseline,1
17901617909052715e3,production_grammar,simple-present-statements-3rd,Post-test,0
17901617909052715e3,production_vocabulary,NA,Baseline,1
17901617909052715e3,production_vocabulary,NA,Post-test,1
17901617909052715e3,multiple-choice_grammar,present-progressive,Baseline,1
17901617909052715e3,multiple-choice_grammar,present-progressive,Post-test,1
17901617909052715e3,multiple-choice_vocabulary,NA,Baseline,1
17901617909052715e3,multiple-choice_vocabulary,NA,Post-test,1
2858637256292177e3,production_grammar,present-progressive,Baseline,1
2858637256292177e3,production_grammar,present-progressive,Post-test,1
2858637256292177e3,production_vocabulary,NA,Baseline,1
2858637256292177e3,production_vocabulary,NA,Post-test,1
2858637256292177e3,multiple-choice_grammar,possessive-pronouns,Baseline,0
2858637256292177e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
2858637256292177e3,multiple-choice_grammar,existential,Baseline,1
2858637256292177e3,multiple-choice_grammar,existential,Post-test,1
3847955318985341e3,production_grammar,simple-present-neg-do,Baseline,0
3847955318985341e3,production_grammar,simple-present-neg-do,Post-test,0
3847955318985341e3,production_vocabulary,NA,Baseline,1
3847955318985341e3,production_vocabulary,NA,Post-test,1
3847955318985341e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
3847955318985341e3,multiple-choice_grammar,simple-present-neg-do,Post-test,0
3847955318985341e3,multiple-choice_grammar,it-as-a-subject,Baseline,0
3847955318985341e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
8386813349277311e3,production_grammar,simple-present-statements-3rd,Baseline,0
8386813349277311e3,production_grammar,simple-present-statements-3rd,Post-test,1
8386813349277311e3,production_vocabulary,NA,Baseline,1
8386813349277311e3,production_vocabulary,NA,Post-test,0
8386813349277311e3,multiple-choice_grammar,existential,Baseline,0
8386813349277311e3,multiple-choice_grammar,existential,Post-test,1
8386813349277311e3,multiple-choice_vocabulary,NA,Baseline,1
8386813349277311e3,multiple-choice_vocabulary,NA,Post-test,1
10701665569761317e3,production_grammar,present-progressive,Baseline,0
10701665569761317e3,production_grammar,present-progressive,Post-test,0
10701665569761317e3,production_vocabulary,NA,Baseline,1
10701665569761317e3,production_vocabulary,NA,Post-test,1
10701665569761317e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
10701665569761317e3,multiple-choice_grammar,simple-present-q-be,Post-test,1
10701665569761317e3,multiple-choice_grammar,articles,Baseline,1
10701665569761317e3,multiple-choice_grammar,articles,Post-test,1
10675900304826403e3,production_grammar,simple-present-questions-does,Baseline,0
10675900304826403e3,production_grammar,simple-present-questions-does,Post-test,1
10675900304826403e3,production_vocabulary,NA,Baseline,1
10675900304826403e3,production_vocabulary,NA,Post-test,1
10675900304826403e3,multiple-choice_grammar,possessive-s,Baseline,0
10675900304826403e3,multiple-choice_grammar,possessive-s,Post-test,1
10675900304826403e3,multiple-choice_grammar,simple-present-q-does,Baseline,1
10675900304826403e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
17096525654158074e3,production_grammar,simple-present-questions-do,Baseline,1
17096525654158074e3,production_grammar,simple-present-questions-do,Post-test,1
17096525654158074e3,production_vocabulary,NA,Baseline,1
17096525654158074e3,production_vocabulary,NA,Post-test,1
17096525654158074e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
17096525654158074e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
17096525654158074e3,multiple-choice_grammar,simple-present-neg-does,Baseline,1
17096525654158074e3,multiple-choice_grammar,simple-present-neg-does,Post-test,1
1311940090023024e4,production_grammar,simple-present-statements-non-3rd,Baseline,0
1311940090023024e4,production_grammar,simple-present-statements-non-3rd,Post-test,1
1311940090023024e4,production_vocabulary,NA,Baseline,1
1311940090023024e4,production_vocabulary,NA,Post-test,0
1311940090023024e4,multiple-choice_grammar,modal-verbs,Baseline,1
1311940090023024e4,multiple-choice_grammar,modal-verbs,Post-test,1
1311940090023024e4,multiple-choice_vocabulary,NA,Baseline,1
1311940090023024e4,multiple-choice_vocabulary,NA,Post-test,1
1.2009359834047361e+019,production_grammar,simple-present-neg-does,Baseline,1
1.2009359834047361e+019,production_grammar,simple-present-neg-does,Post-test,1
1.2009359834047361e+019,production_vocabulary,NA,Baseline,0
1.2009359834047361e+019,production_vocabulary,NA,Post-test,1
1.2009359834047361e+019,multiple-choice_grammar,articles,Baseline,1
1.2009359834047361e+019,multiple-choice_grammar,articles,Post-test,1
1.2009359834047361e+019,multiple-choice_grammar,existential,Baseline,1
1.2009359834047361e+019,multiple-choice_grammar,existential,Post-test,1
8755409003480449e3,production_grammar,simple-present-statements-non-3rd,Baseline,0
8755409003480449e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
8755409003480449e3,production_vocabulary,NA,Baseline,0
8755409003480449e3,production_vocabulary,NA,Post-test,1
8755409003480449e3,multiple-choice_grammar,plural,Baseline,1
8755409003480449e3,multiple-choice_grammar,plural,Post-test,0
8755409003480449e3,multiple-choice_grammar,plural,Baseline,1
8755409003480449e3,multiple-choice_grammar,plural,Post-test,1
8828605984648322e3,production_grammar,simple-present-statements-3rd,Baseline,0
8828605984648322e3,production_grammar,simple-present-statements-3rd,Post-test,0
8828605984648322e3,production_vocabulary,NA,Baseline,0
8828605984648322e3,production_vocabulary,NA,Post-test,0
8828605984648322e3,multiple-choice_grammar,comparatives-superlatives,Baseline,0
8828605984648322e3,multiple-choice_grammar,comparatives-superlatives,Post-test,1
8828605984648322e3,multiple-choice_vocabulary,NA,Baseline,0
8828605984648322e3,multiple-choice_vocabulary,NA,Post-test,1
